angle,sun,absorber,aux,position,intercept_factor
185.0,1820.02,54.6006,1565.2171999999998,0.366,0.034883720930232565
185.0,1820.02,145.6016,1619.8177999999998,0.441,0.08988764044943821
185.0,1820.02,0.0,1419.6155999999999,0.259,0.0
185.0,1820.02,72.8008,1492.4163999999998,0.236,0.04878048780487805
185.0,1820.02,691.6075999999999,1474.2161999999998,0.134,0.46913580246913583
185.0,1820.02,36.4004,1528.8167999999998,0.341,0.02380952380952381
185.0,1820.02,364.00399999999996,1401.4153999999999,0.059,0.2597402597402597
185.0,1820.02,91.00099999999999,1492.4163999999998,0.381,0.06097560975609756
185.0,1820.02,72.8008,1528.8167999999998,0.355,0.04761904761904762
185.0,1820.02,746.2081999999999,1474.2161999999998,0.11,0.5061728395061729
185.0,1820.02,91.00099999999999,1547.0169999999998,0.44,0.058823529411764705
185.0,1820.02,54.6006,1437.8157999999999,0.281,0.0379746835443038
185.0,1820.02,109.2012,1492.4163999999998,0.032,0.07317073170731708
185.0,1820.02,873.6096,1547.0169999999998,0.167,0.5647058823529413
185.0,1820.02,54.6006,1456.0159999999998,0.428,0.037500000000000006
185.0,1820.02,109.2012,1456.0159999999998,0.292,0.07500000000000001
185.0,1820.02,91.00099999999999,1656.2181999999998,0.333,0.054945054945054944
185.0,1820.02,18.2002,1383.2151999999999,0.439,0.013157894736842106
185.0,1820.02,109.2012,1419.6155999999999,0.043,0.07692307692307693
185.0,1820.02,709.8077999999999,1437.8157999999999,0.111,0.4936708860759494
185.0,1820.02,72.8008,1310.4144,0.04,0.05555555555555556
185.0,1820.02,345.80379999999997,1547.0169999999998,0.061,0.2235294117647059
185.0,1820.02,54.6006,1510.6165999999998,0.457,0.03614457831325302
185.0,1820.02,200.20219999999998,1510.6165999999998,0.208,0.13253012048192772
185.0,1820.02,509.6056,1528.8167999999998,0.071,0.33333333333333337
185.0,1820.02,127.4014,1419.6155999999999,0.388,0.08974358974358974
185.0,1820.02,728.0079999999999,1437.8157999999999,0.136,0.5063291139240507
185.0,1820.02,72.8008,1492.4163999999998,0.429,0.04878048780487805
185.0,1820.02,91.00099999999999,1474.2161999999998,0.291,0.0617283950617284
185.0,1820.02,72.8008,1528.8167999999998,0.468,0.04761904761904762
185.0,1820.02,54.6006,1528.8167999999998,0.364,0.03571428571428572
185.0,1820.02,145.6016,1437.8157999999999,0.219,0.10126582278481013
185.0,1820.02,72.8008,1474.2161999999998,0.237,0.04938271604938272
185.0,1820.02,127.4014,1638.0179999999998,0.248,0.07777777777777778
185.0,1820.02,673.4073999999999,1401.4153999999999,0.168,0.4805194805194805
185.0,1820.02,218.4024,1565.2171999999998,0.06,0.13953488372093026
185.0,1820.02,54.6006,1437.8157999999999,0.294,0.0379746835443038
185.0,1820.02,54.6006,1528.8167999999998,0.34,0.03571428571428572
185.0,1820.02,982.8108,1583.4173999999998,0.135,0.6206896551724138
185.0,1820.02,72.8008,1510.6165999999998,0.332,0.04819277108433735
185.0,1820.02,145.6016,1565.2171999999998,0.206,0.09302325581395349
185.0,1820.02,491.4054,1383.2151999999999,0.073,0.3552631578947369
185.0,1820.02,691.6075999999999,1474.2161999999998,0.143,0.46913580246913583
185.0,1820.02,36.4004,1310.4144,0.389,0.02777777777777778
185.0,1820.02,72.8008,1492.4163999999998,0.427,0.04878048780487805
185.0,1820.02,54.6006,1510.6165999999998,0.293,0.03614457831325302
185.0,1820.02,127.4014,1492.4163999999998,0.263,0.08536585365853659
185.0,1820.02,1001.011,1510.6165999999998,0.16,0.6626506024096386
185.0,1820.02,36.4004,1583.4173999999998,0.357,0.022988505747126436
185.0,1820.02,72.8008,1474.2161999999998,0.46,0.04938271604938272
185.0,1820.02,163.8018,1456.0159999999998,0.207,0.1125
185.0,1820.02,418.60459999999995,1547.0169999999998,0.072,0.27058823529411763
185.0,1820.02,91.00099999999999,1510.6165999999998,0.426,0.060240963855421686
185.0,1820.02,273.003,1583.4173999999998,0.194,0.1724137931034483
185.0,1820.02,764.4083999999999,1383.2151999999999,0.132,0.5526315789473684
185.0,1820.02,637.007,1383.2151999999999,0.089,0.4605263157894737
185.0,1820.02,182.00199999999998,1528.8167999999998,0.049,0.11904761904761905
185.0,1820.02,309.4034,1456.0159999999998,0.053,0.2125
185.0,1820.02,382.20419999999996,1456.0159999999998,0.187,0.2625
185.0,1820.02,436.8048,1474.2161999999998,0.182,0.29629629629629634
185.0,1820.02,54.6006,1419.6155999999999,0.377,0.038461538461538464
185.0,1820.02,819.0089999999999,1492.4163999999998,0.094,0.5487804878048781
185.0,1820.02,236.6026,1419.6155999999999,0.192,0.16666666666666669
185.0,1820.02,746.2081999999999,1510.6165999999998,0.092,0.4939759036144578
185.0,1820.02,145.6016,1583.4173999999998,0.048,0.09195402298850575
185.0,1820.02,382.20419999999996,1547.0169999999998,0.18,0.24705882352941178
185.0,1820.02,72.8008,1492.4163999999998,0.245,0.04878048780487805
185.0,1820.02,127.4014,1565.2171999999998,0.036,0.08139534883720931
185.0,1820.02,36.4004,1528.8167999999998,0.257,0.02380952380952381
185.0,1820.02,91.00099999999999,1474.2161999999998,0.449,0.0617283950617284
185.0,1820.02,91.00099999999999,1456.0159999999998,0.409,0.0625
185.0,1820.02,91.00099999999999,1583.4173999999998,0.274,0.05747126436781609
185.0,1820.02,127.4014,1383.2151999999999,0.038,0.09210526315789475
185.0,1820.02,800.8087999999999,1492.4163999999998,0.153,0.5365853658536586
185.0,1820.02,109.2012,1328.6145999999999,0.452,0.08219178082191782
185.0,1820.02,54.6006,1528.8167999999998,0.345,0.03571428571428572
185.0,1820.02,673.4073999999999,1528.8167999999998,0.087,0.44047619047619047
185.0,1820.02,91.00099999999999,1619.8177999999998,0.344,0.056179775280898875
185.0,1820.02,54.6006,1565.2171999999998,0.27,0.034883720930232565
185.0,1820.02,200.20219999999998,1528.8167999999998,0.349,0.13095238095238096
185.0,1820.02,91.00099999999999,1547.0169999999998,0.313,0.058823529411764705
185.0,1820.02,54.6006,1565.2171999999998,0.413,0.034883720930232565
185.0,1820.02,91.00099999999999,1492.4163999999998,0.45,0.06097560975609756
185.0,1820.02,163.8018,1565.2171999999998,0.321,0.10465116279069768
185.0,1820.02,18.2002,1474.2161999999998,0.397,0.01234567901234568
185.0,1820.02,0.0,1328.6145999999999,0.311,0.0
185.0,1820.02,54.6006,1528.8167999999998,0.451,0.03571428571428572
185.0,1820.02,291.2032,1547.0169999999998,0.054,0.18823529411764706
185.0,1820.02,382.20419999999996,1419.6155999999999,0.183,0.2692307692307692
185.0,1820.02,91.00099999999999,1528.8167999999998,0.243,0.05952380952380953
185.0,1820.02,72.8008,1456.0159999999998,0.4,0.05
185.0,1820.02,637.007,1437.8157999999999,0.102,0.44303797468354433
185.0,1820.02,127.4014,1492.4163999999998,0.035,0.08536585365853659
185.0,1820.02,72.8008,1547.0169999999998,0.347,0.047058823529411764
185.0,1820.02,436.8048,1547.0169999999998,0.178,0.28235294117647064
185.0,1820.02,72.8008,1456.0159999999998,0.448,0.05
185.0,1820.02,54.6006,1365.0149999999999,0.373,0.04
185.0,1820.02,127.4014,1401.4153999999999,0.228,0.09090909090909091
185.0,1820.02,54.6006,1528.8167999999998,0.403,0.03571428571428572
185.0,1820.02,18.2002,1583.4173999999998,0.32,0.011494252873563218
185.0,1820.02,54.6006,1510.6165999999998,0.408,0.03614457831325302
185.0,1820.02,91.00099999999999,1565.2171999999998,0.398,0.05813953488372093
185.0,1820.02,127.4014,1583.4173999999998,0.316,0.08045977011494254
185.0,1820.02,800.8087999999999,1492.4163999999998,0.097,0.5365853658536586
185.0,1820.02,72.8008,1547.0169999999998,0.371,0.047058823529411764
185.0,1820.02,72.8008,1547.0169999999998,0.462,0.047058823529411764
185.0,1820.02,364.00399999999996,1510.6165999999998,0.191,0.24096385542168675
185.0,1820.02,54.6006,1419.6155999999999,0.312,0.038461538461538464
185.0,1820.02,18.2002,1365.0149999999999,0.412,0.013333333333333334
185.0,1820.02,327.6036,1547.0169999999998,0.188,0.21176470588235294
185.0,1820.02,819.0089999999999,1419.6155999999999,0.127,0.5769230769230769
185.0,1820.02,36.4004,1510.6165999999998,0.446,0.024096385542168676
185.0,1820.02,382.20419999999996,1419.6155999999999,0.052,0.2692307692307692
185.0,1820.02,54.6006,1492.4163999999998,0.402,0.03658536585365854
185.0,1820.02,746.2081999999999,1547.0169999999998,0.095,0.4823529411764706
185.0,1820.02,91.00099999999999,1528.8167999999998,0.315,0.05952380952380953
185.0,1820.02,709.8077999999999,1510.6165999999998,0.088,0.46987951807228917
185.0,1820.02,127.4014,1510.6165999999998,0.35,0.08433734939759037
185.0,1820.02,709.8077999999999,1492.4163999999998,0.126,0.47560975609756095
185.0,1820.02,36.4004,1547.0169999999998,0.322,0.023529411764705882
185.0,1820.02,800.8087999999999,1419.6155999999999,0.091,0.5641025641025641
185.0,1820.02,254.8028,1492.4163999999998,0.05,0.17073170731707318
185.0,1820.02,36.4004,1510.6165999999998,0.411,0.024096385542168676
185.0,1820.02,782.6085999999999,1419.6155999999999,0.129,0.5512820512820513
185.0,1820.02,436.8048,1547.0169999999998,0.185,0.28235294117647064
185.0,1820.02,54.6006,1419.6155999999999,0.323,0.038461538461538464
185.0,1820.02,182.00199999999998,1583.4173999999998,0.037,0.11494252873563218
185.0,1820.02,127.4014,1565.2171999999998,0.376,0.08139534883720931
185.0,1820.02,509.6056,1492.4163999999998,0.179,0.34146341463414637
185.0,1820.02,873.6096,1456.0159999999998,0.151,0.6000000000000001
185.0,1820.02,36.4004,1547.0169999999998,0.226,0.023529411764705882
185.0,1820.02,54.6006,1528.8167999999998,0.375,0.03571428571428572
185.0,1820.02,436.8048,1456.0159999999998,0.177,0.30000000000000004
185.0,1820.02,145.6016,1510.6165999999998,0.464,0.0963855421686747
185.0,1820.02,18.2002,1656.2181999999998,0.404,0.01098901098901099
185.0,1820.02,91.00099999999999,1437.8157999999999,0.256,0.06329113924050633
185.0,1820.02,127.4014,1474.2161999999998,0.308,0.08641975308641976
185.0,1820.02,273.003,1565.2171999999998,0.047,0.1744186046511628
185.0,1820.02,582.4064,1474.2161999999998,0.099,0.39506172839506176
185.0,1820.02,36.4004,1419.6155999999999,0.272,0.025641025641025644
185.0,1820.02,127.4014,1474.2161999999998,0.309,0.08641975308641976
185.0,1820.02,127.4014,1437.8157999999999,0.229,0.08860759493670886
185.0,1820.02,291.2032,1328.6145999999999,0.19,0.21917808219178084
185.0,1820.02,691.6075999999999,1547.0169999999998,0.101,0.4470588235294118
185.0,1820.02,327.6036,1638.0179999999998,0.184,0.2
185.0,1820.02,709.8077999999999,1510.6165999999998,0.154,0.46987951807228917
185.0,1820.02,54.6006,1492.4163999999998,0.268,0.03658536585365854
185.0,1820.02,364.00399999999996,1547.0169999999998,0.193,0.23529411764705882
185.0,1820.02,36.4004,1492.4163999999998,0.399,0.024390243902439025
185.0,1820.02,91.00099999999999,1583.4173999999998,0.306,0.05747126436781609
185.0,1820.02,36.4004,1510.6165999999998,0.314,0.024096385542168676
185.0,1820.02,54.6006,1456.0159999999998,0.414,0.037500000000000006
185.0,1820.02,91.00099999999999,1456.0159999999998,0.31,0.0625
185.0,1820.02,254.8028,1456.0159999999998,0.051,0.17500000000000002
185.0,1820.02,72.8008,1583.4173999999998,0.231,0.04597701149425287
185.0,1820.02,54.6006,1474.2161999999998,0.346,0.03703703703703704
185.0,1820.02,54.6006,1456.0159999999998,0.351,0.037500000000000006
185.0,1820.02,928.2102,1492.4163999999998,0.156,0.6219512195121952
185.0,1820.02,163.8018,1456.0159999999998,0.319,0.1125
185.0,1820.02,54.6006,1437.8157999999999,0.41,0.0379746835443038
185.0,1820.02,72.8008,1419.6155999999999,0.273,0.05128205128205129
185.0,1820.02,819.0089999999999,1583.4173999999998,0.093,0.5172413793103449
185.0,1820.02,691.6075999999999,1456.0159999999998,0.09,0.475
185.0,1820.02,72.8008,1583.4173999999998,0.232,0.04597701149425287
185.0,1820.02,54.6006,1510.6165999999998,0.271,0.03614457831325302
185.0,1820.02,800.8087999999999,1419.6155999999999,0.086,0.5641025641025641
185.0,1820.02,546.006,1492.4163999999998,0.189,0.3658536585365854
185.0,1820.02,455.005,1492.4163999999998,0.186,0.30487804878048785
185.0,1820.02,72.8008,1401.4153999999999,0.23,0.05194805194805195
185.0,1820.02,18.2002,1365.0149999999999,0.372,0.013333333333333334
185.0,1820.02,509.6056,1492.4163999999998,0.176,0.34146341463414637
185.0,1820.02,600.6066,1419.6155999999999,0.098,0.4230769230769231
185.0,1820.02,819.0089999999999,1510.6165999999998,0.15,0.5421686746987951
185.0,1820.02,109.2012,1346.8147999999999,0.233,0.08108108108108109
185.0,1820.02,673.4073999999999,1547.0169999999998,0.1,0.43529411764705883
185.0,1820.02,91.00099999999999,1528.8167999999998,0.406,0.05952380952380953
185.0,1820.02,91.00099999999999,1474.2161999999998,0.407,0.0617283950617284
185.0,1820.02,72.8008,1365.0149999999999,0.374,0.05333333333333334
185.0,1820.02,127.4014,1437.8157999999999,0.37,0.08860759493670886
185.0,1820.02,109.2012,1528.8167999999998,0.307,0.07142857142857144
185.0,1820.02,36.4004,1601.6175999999998,0.267,0.022727272727272728
185.0,1820.02,72.8008,1492.4163999999998,0.324,0.04878048780487805
185.0,1820.02,782.6085999999999,1492.4163999999998,0.152,0.524390243902439
185.0,1820.02,509.6056,1383.2151999999999,0.181,0.368421052631579
185.0,1820.02,691.6075999999999,1492.4163999999998,0.096,0.4634146341463415
185.0,1820.02,109.2012,1419.6155999999999,0.401,0.07692307692307693
185.0,1820.02,54.6006,1547.0169999999998,0.227,0.03529411764705883
185.0,1820.02,819.0089999999999,1528.8167999999998,0.125,0.5357142857142857
185.0,1820.02,109.2012,1474.2161999999998,0.463,0.07407407407407408
185.0,1820.02,72.8008,1456.0159999999998,0.445,0.05
185.0,1820.02,145.6016,1456.0159999999998,0.244,0.1
185.0,1820.02,891.8098,1528.8167999999998,0.128,0.5833333333333334
185.0,1820.02,72.8008,1656.2181999999998,0.405,0.04395604395604396
185.0,1820.02,691.6075999999999,1401.4153999999999,0.123,0.4935064935064935
185.0,1820.02,145.6016,1510.6165999999998,0.269,0.0963855421686747
185.0,1820.02,746.2081999999999,1510.6165999999998,0.149,0.4939759036144578
185.0,1820.02,855.4093999999999,1528.8167999999998,0.124,0.5595238095238095
185.0,1820.02,54.6006,1365.0149999999999,0.447,0.04
185.0,1820.02,72.8008,1565.2171999999998,0.465,0.046511627906976744
185.0,1820.02,18.2002,1474.2161999999998,0.255,0.01234567901234568
185.0,1820.02,91.00099999999999,1419.6155999999999,0.318,0.0641025641025641
185.0,1820.02,855.4093999999999,1510.6165999999998,0.155,0.5662650602409638
185.0,1820.02,109.2012,1565.2171999999998,0.348,0.06976744186046513
186.0,1831.69,128.2183,1355.4506000000001,0.318,0.09459459459459459
186.0,1831.69,586.1408,1648.521,0.119,0.35555555555555557
186.0,1831.69,54.9507,1410.4013,0.405,0.03896103896103896
186.0,1831.69,18.3169,1593.5703,0.295,0.011494252873563218
186.0,1831.69,128.2183,1465.352,0.437,0.0875
186.0,1831.69,604.4577,1593.5703,0.091,0.3793103448275862
186.0,1831.69,54.9507,1520.3027,0.423,0.03614457831325301
186.0,1831.69,696.0422,1410.4013,0.151,0.4935064935064935
186.0,1831.69,18.3169,1410.4013,0.432,0.012987012987012988
186.0,1831.69,91.5845,1483.6689000000001,0.252,0.06172839506172839
186.0,1831.69,128.2183,1538.6196,0.217,0.08333333333333333
186.0,1831.69,219.8028,1593.5703,0.052,0.13793103448275862
186.0,1831.69,54.9507,1483.6689000000001,0.456,0.037037037037037035
186.0,1831.69,91.5845,1410.4013,0.297,0.06493506493506494
186.0,1831.69,128.2183,1428.7182,0.221,0.08974358974358974
186.0,1831.69,164.8521,1556.9365,0.41,0.10588235294117647
186.0,1831.69,256.4366,1538.6196,0.205,0.16666666666666666
186.0,1831.69,457.9225,1556.9365,0.188,0.29411764705882354
186.0,1831.69,567.8239,1428.7182,0.097,0.3974358974358974
186.0,1831.69,219.8028,1611.8872000000001,0.365,0.13636363636363635
186.0,1831.69,842.5774,1373.7675,0.17,0.6133333333333334
186.0,1831.69,73.2676,1556.9365,0.26,0.047058823529411764
186.0,1831.69,549.5070000000001,1465.352,0.123,0.375
186.0,1831.69,73.2676,1465.352,0.356,0.049999999999999996
186.0,1831.69,146.5352,1465.352,0.22,0.09999999999999999
186.0,1831.69,91.5845,1300.4999,0.425,0.07042253521126761
186.0,1831.69,18.3169,1465.352,0.279,0.012499999999999999
186.0,1831.69,531.1901,1520.3027,0.179,0.3493975903614458
186.0,1831.69,732.676,1428.7182,0.144,0.5128205128205129
186.0,1831.69,146.5352,1465.352,0.288,0.09999999999999999
186.0,1831.69,91.5845,1501.9858,0.366,0.06097560975609757
186.0,1831.69,567.8239,1501.9858,0.109,0.3780487804878049
186.0,1831.69,18.3169,1556.9365,0.311,0.011764705882352941
186.0,1831.69,128.2183,1483.6689000000001,0.296,0.08641975308641975
186.0,1831.69,146.5352,1428.7182,0.458,0.10256410256410256
186.0,1831.69,146.5352,1593.5703,0.447,0.09195402298850575
186.0,1831.69,604.4577,1465.352,0.094,0.41250000000000003
186.0,1831.69,109.9014,1593.5703,0.283,0.06896551724137931
186.0,1831.69,36.6338,1483.6689000000001,0.424,0.024691358024691357
186.0,1831.69,18.3169,1355.4506000000001,0.259,0.013513513513513513
186.0,1831.69,36.6338,1483.6689000000001,0.341,0.024691358024691357
186.0,1831.69,109.9014,1392.0844,0.321,0.07894736842105263
186.0,1831.69,696.0422,1593.5703,0.134,0.43678160919540227
186.0,1831.69,348.0211,1447.0351,0.059,0.24050632911392403
186.0,1831.69,311.3873,1483.6689000000001,0.189,0.2098765432098765
186.0,1831.69,18.3169,1392.0844,0.349,0.013157894736842106
186.0,1831.69,128.2183,1465.352,0.362,0.0875
186.0,1831.69,54.9507,1410.4013,0.236,0.03896103896103896
186.0,1831.69,622.7746,1447.0351,0.161,0.430379746835443
186.0,1831.69,293.0704,1392.0844,0.067,0.2105263157894737
186.0,1831.69,842.5774,1538.6196,0.169,0.5476190476190477
186.0,1831.69,73.2676,1538.6196,0.315,0.04761904761904762
186.0,1831.69,732.676,1520.3027,0.155,0.48192771084337355
186.0,1831.69,128.2183,1593.5703,0.359,0.08045977011494253
186.0,1831.69,805.9436000000001,1501.9858,0.159,0.5365853658536586
186.0,1831.69,18.3169,1556.9365,0.33,0.011764705882352941
186.0,1831.69,164.8521,1648.521,0.044,0.1
186.0,1831.69,329.7042,1520.3027,0.048,0.21686746987951808
186.0,1831.69,73.2676,1447.0351,0.467,0.05063291139240506
186.0,1831.69,73.2676,1556.9365,0.391,0.047058823529411764
186.0,1831.69,293.0704,1447.0351,0.212,0.20253164556962025
186.0,1831.69,18.3169,1520.3027,0.268,0.012048192771084338
186.0,1831.69,73.2676,1538.6196,0.345,0.04761904761904762
186.0,1831.69,91.5845,1556.9365,0.372,0.05882352941176471
186.0,1831.69,439.6056,1483.6689000000001,0.075,0.2962962962962963
186.0,1831.69,256.4366,1501.9858,0.203,0.17073170731707318
186.0,1831.69,91.5845,1373.7675,0.449,0.06666666666666668
186.0,1831.69,604.4577,1483.6689000000001,0.117,0.4074074074074074
186.0,1831.69,476.2394,1575.2534,0.076,0.3023255813953488
186.0,1831.69,293.0704,1593.5703,0.204,0.1839080459770115
186.0,1831.69,36.6338,1355.4506000000001,0.264,0.027027027027027025
186.0,1831.69,73.2676,1483.6689000000001,0.409,0.04938271604938271
186.0,1831.69,622.7746,1575.2534,0.09,0.3953488372093023
186.0,1831.69,219.8028,1447.0351,0.047,0.15189873417721517
186.0,1831.69,91.5845,1538.6196,0.464,0.05952380952380953
186.0,1831.69,54.9507,1483.6689000000001,0.28,0.037037037037037035
186.0,1831.69,549.5070000000001,1556.9365,0.118,0.35294117647058826
186.0,1831.69,604.4577,1355.4506000000001,0.136,0.44594594594594594
186.0,1831.69,604.4577,1410.4013,0.098,0.4285714285714286
186.0,1831.69,860.8943,1483.6689000000001,0.154,0.5802469135802469
186.0,1831.69,109.9014,1593.5703,0.388,0.06896551724137931
186.0,1831.69,256.4366,1392.0844,0.062,0.1842105263157895
186.0,1831.69,439.6056,1501.9858,0.071,0.2926829268292683
186.0,1831.69,164.8521,1556.9365,0.21,0.10588235294117647
186.0,1831.69,238.1197,1447.0351,0.208,0.16455696202531644
186.0,1831.69,146.5352,1611.8872000000001,0.457,0.0909090909090909
186.0,1831.69,128.2183,1611.8872000000001,0.348,0.07954545454545454
186.0,1831.69,36.6338,1520.3027,0.401,0.024096385542168676
186.0,1831.69,421.2887,1648.521,0.069,0.2555555555555556
186.0,1831.69,128.2183,1520.3027,0.429,0.08433734939759037
186.0,1831.69,91.5845,1520.3027,0.468,0.06024096385542169
186.0,1831.69,860.8943,1447.0351,0.16,0.5949367088607596
186.0,1831.69,219.8028,1483.6689000000001,0.04,0.14814814814814814
186.0,1831.69,128.2183,1447.0351,0.407,0.08860759493670886
186.0,1831.69,439.6056,1428.7182,0.181,0.30769230769230765
186.0,1831.69,274.75350000000003,1520.3027,0.043,0.1807228915662651
186.0,1831.69,18.3169,1520.3027,0.333,0.012048192771084338
186.0,1831.69,73.2676,1685.1548,0.313,0.043478260869565216
186.0,1831.69,109.9014,1501.9858,0.439,0.07317073170731707
186.0,1831.69,54.9507,1447.0351,0.243,0.03797468354430379
186.0,1831.69,128.2183,1392.0844,0.229,0.09210526315789475
186.0,1831.69,91.5845,1575.2534,0.249,0.05813953488372093
186.0,1831.69,73.2676,1501.9858,0.292,0.04878048780487805
186.0,1831.69,91.5845,1520.3027,0.238,0.06024096385542169
186.0,1831.69,311.3873,1593.5703,0.061,0.1954022988505747
186.0,1831.69,164.8521,1611.8872000000001,0.428,0.10227272727272727
186.0,1831.69,109.9014,1501.9858,0.24,0.07317073170731707
186.0,1831.69,604.4577,1410.4013,0.093,0.4285714285714286
186.0,1831.69,109.9014,1501.9858,0.43,0.07317073170731707
186.0,1831.69,91.5845,1483.6689000000001,0.387,0.06172839506172839
186.0,1831.69,54.9507,1611.8872000000001,0.251,0.03409090909090909
186.0,1831.69,91.5845,1520.3027,0.282,0.06024096385542169
186.0,1831.69,18.3169,1465.352,0.339,0.012499999999999999
186.0,1831.69,73.2676,1556.9365,0.334,0.047058823529411764
186.0,1831.69,36.6338,1520.3027,0.314,0.024096385542168676
186.0,1831.69,128.2183,1538.6196,0.363,0.08333333333333333
186.0,1831.69,36.6338,1520.3027,0.358,0.024096385542168676
186.0,1831.69,54.9507,1465.352,0.438,0.0375
186.0,1831.69,109.9014,1520.3027,0.382,0.07228915662650602
186.0,1831.69,604.4577,1520.3027,0.124,0.3975903614457832
186.0,1831.69,73.2676,1483.6689000000001,0.218,0.04938271604938271
186.0,1831.69,91.5845,1410.4013,0.291,0.06493506493506494
186.0,1831.69,421.2887,1428.7182,0.051,0.2948717948717949
186.0,1831.69,915.845,1556.9365,0.166,0.5882352941176471
186.0,1831.69,476.2394,1556.9365,0.07,0.30588235294117644
186.0,1831.69,18.3169,1520.3027,0.244,0.012048192771084338
186.0,1831.69,238.1197,1501.9858,0.209,0.15853658536585366
186.0,1831.69,201.48590000000002,1575.2534,0.231,0.12790697674418605
186.0,1831.69,0.0,1556.9365,0.269,0.0
186.0,1831.69,696.0422,1465.352,0.113,0.475
186.0,1831.69,659.4084,1410.4013,0.112,0.4675324675324676
186.0,1831.69,128.2183,1447.0351,0.319,0.08860759493670886
186.0,1831.69,54.9507,1355.4506000000001,0.262,0.040540540540540536
186.0,1831.69,641.0915,1538.6196,0.142,0.4166666666666667
186.0,1831.69,622.7746,1556.9365,0.186,0.39999999999999997
186.0,1831.69,73.2676,1428.7182,0.271,0.05128205128205128
186.0,1831.69,696.0422,1483.6689000000001,0.152,0.4691358024691358
186.0,1831.69,109.9014,1520.3027,0.373,0.07228915662650602
186.0,1831.69,860.8943,1556.9365,0.167,0.5529411764705883
186.0,1831.69,91.5845,1501.9858,0.448,0.06097560975609757
186.0,1831.69,36.6338,1410.4013,0.332,0.025974025974025976
186.0,1831.69,604.4577,1611.8872000000001,0.114,0.375
186.0,1831.69,714.3591,1556.9365,0.135,0.4588235294117647
186.0,1831.69,73.2676,1410.4013,0.272,0.05194805194805195
186.0,1831.69,36.6338,1392.0844,0.34,0.026315789473684213
186.0,1831.69,36.6338,1501.9858,0.256,0.024390243902439025
186.0,1831.69,805.9436000000001,1483.6689000000001,0.099,0.5432098765432098
186.0,1831.69,128.2183,1575.2534,0.294,0.0813953488372093
186.0,1831.69,91.5845,1520.3027,0.211,0.06024096385542169
186.0,1831.69,457.9225,1538.6196,0.06,0.2976190476190476
186.0,1831.69,73.2676,1465.352,0.381,0.049999999999999996
186.0,1831.69,128.2183,1392.0844,0.408,0.09210526315789475
186.0,1831.69,824.2605,1520.3027,0.168,0.5421686746987951
186.0,1831.69,274.75350000000003,1410.4013,0.206,0.19480519480519481
186.0,1831.69,91.5845,1483.6689000000001,0.248,0.06172839506172839
186.0,1831.69,714.3591,1483.6689000000001,0.126,0.48148148148148145
186.0,1831.69,73.2676,1666.8379,0.335,0.04395604395604396
186.0,1831.69,36.6338,1501.9858,0.312,0.024390243902439025
186.0,1831.69,73.2676,1428.7182,0.44,0.05128205128205128
186.0,1831.69,54.9507,1282.183,0.426,0.04285714285714286
186.0,1831.69,641.0915,1465.352,0.11,0.43749999999999994
186.0,1831.69,164.8521,1520.3027,0.4,0.10843373493975904
186.0,1831.69,586.1408,1630.2041,0.127,0.35955056179775285
186.0,1831.69,54.9507,1373.7675,0.386,0.04
186.0,1831.69,73.2676,1556.9365,0.39,0.047058823529411764
186.0,1831.69,73.2676,1501.9858,0.402,0.04878048780487805
186.0,1831.69,439.6056,1520.3027,0.074,0.2891566265060241
186.0,1831.69,183.169,1611.8872000000001,0.042,0.11363636363636363
186.0,1831.69,402.97180000000003,1410.4013,0.068,0.28571428571428575
186.0,1831.69,164.8521,1355.4506000000001,0.049,0.12162162162162161
186.0,1831.69,677.7253000000001,1428.7182,0.141,0.4743589743589744
186.0,1831.69,439.6056,1410.4013,0.073,0.3116883116883117
186.0,1831.69,128.2183,1483.6689000000001,0.032,0.08641975308641975
186.0,1831.69,824.2605,1483.6689000000001,0.165,0.5555555555555555
186.0,1831.69,714.3591,1611.8872000000001,0.111,0.4431818181818182
186.0,1831.69,73.2676,1483.6689000000001,0.281,0.04938271604938271
186.0,1831.69,73.2676,1556.9365,0.451,0.047058823529411764
186.0,1831.69,18.3169,1575.2534,0.364,0.011627906976744186
186.0,1831.69,146.5352,1410.4013,0.431,0.1038961038961039
186.0,1831.69,73.2676,1556.9365,0.357,0.047058823529411764
186.0,1831.69,512.8732,1520.3027,0.18,0.3373493975903615
186.0,1831.69,36.6338,1538.6196,0.237,0.02380952380952381
186.0,1831.69,146.5352,1447.0351,0.219,0.10126582278481013
186.0,1831.69,384.6549,1428.7182,0.187,0.2692307692307692
186.0,1831.69,476.2394,1428.7182,0.072,0.3333333333333333
186.0,1831.69,91.5845,1501.9858,0.289,0.06097560975609757
186.0,1831.69,348.0211,1556.9365,0.207,0.22352941176470587
186.0,1831.69,659.4084,1575.2534,0.092,0.4186046511627907
186.0,1831.69,109.9014,1593.5703,0.46,0.06896551724137931
186.0,1831.69,219.8028,1556.9365,0.036,0.1411764705882353
186.0,1831.69,73.2676,1520.3027,0.257,0.04819277108433735
186.0,1831.69,18.3169,1483.6689000000001,0.263,0.012345679012345678
186.0,1831.69,73.2676,1392.0844,0.228,0.052631578947368425
186.0,1831.69,54.9507,1392.0844,0.293,0.039473684210526314
186.0,1831.69,421.2887,1483.6689000000001,0.185,0.2839506172839506
186.0,1831.69,73.2676,1428.7182,0.427,0.05128205128205128
