angle,position,intercept factor
157,0.176,0.29411764705882354
158,0.176,0.24761904761904763
159,0.176,0.08403361344537816
160,0.176,0.1015625
161,0.176,0.13043478260869565
162,0.176,0.1206896551724138
163,0.176,0.18333333333333332
164,0.176,0.10344827586206896
165,0.176,0.10067114093959731
166,0.176,0.14634146341463414
167,0.176,0.1079136690647482
168,0.176,0.10144927536231885
169,0.176,0.11290322580645161
170,0.176,0.07462686567164178
171,0.176,0.09090909090909091
172,0.176,0.15789473684210525
173,0.176,0.05084745762711865
174,0.176,0.07575757575757576
175,0.176,0.072992700729927
176,0.176,0.1048951048951049
177,0.176,0.13043478260869565
178,0.176,0.08333333333333333
179,0.176,0.06474820143884892
180,0.176,0.06666666666666667
181,0.176,0.09923664122137404
182,0.176,0.088
183,0.176,0.10236220472440945
184,0.176,0.06766917293233082
185,0.176,0.11278195488721804
186,0.176,0.08396946564885496
187,0.176,0.030534351145038167
188,0.176,0.13636363636363635
189,0.176,0.11627906976744186
190,0.176,0.07432432432432433
191,0.176,0.09923664122137404
192,0.176,0.06474820143884892
193,0.176,0.1724137931034483
194,0.176,0.10743801652892562
195,0.176,0.1111111111111111
196,0.176,0.136
197,0.176,0.2033898305084746
198,0.176,0.13333333333333333
199,0.176,0.15517241379310345
200,0.176,0.109375
201,0.176,0.11450381679389313
202,0.176,0.18333333333333332
203,0.176,0.17391304347826086
204,0.176,0.32727272727272727
205,0.176,0.3211009174311927
206,0.176,0.4020618556701031
207,0.176,0.4105263157894737
208,0.176,0.46236559139784944
209,0.176,0.4838709677419355
210,0.176,0.4368932038834951
211,0.176,0.48
212,0.176,0.5434782608695652
213,0.176,0.3695652173913043
214,0.176,0.3047619047619048
215,0.176,0.1323529411764706
216,0.176,0.058823529411764705
217,0.176,0.03225806451612903
218,0.176,0.06557377049180328
219,0.176,0.017241379310344827
220,0.176,0.08771929824561403
221,0.176,0.024390243902439025
222,0.176,0.04225352112676056
223,0.176,0.04411764705882353
224,0.176,0.051094890510948905
225,0.176,0.07692307692307693
135,0.177,0.09090909090909091
136,0.177,0.029411764705882353
137,0.177,0.047619047619047616
138,0.177,0.056
139,0.177,0.05511811023622047
140,0.177,0.06976744186046512
141,0.177,0.04032258064516129
142,0.177,0.05555555555555555
143,0.177,0.05511811023622047
144,0.177,0.0782608695652174
145,0.177,0.2413793103448276
146,0.177,0.25663716814159293
147,0.177,0.37142857142857144
148,0.177,0.4270833333333333
149,0.177,0.45
150,0.177,0.36
151,0.177,0.4411764705882353
152,0.177,0.4523809523809524
153,0.177,0.3090909090909091
154,0.177,0.35135135135135137
155,0.177,0.2743362831858407
156,0.177,0.3137254901960784
157,0.177,0.19658119658119658
158,0.177,0.19047619047619047
159,0.177,0.0847457627118644
160,0.177,0.07913669064748201
161,0.177,0.14285714285714285
162,0.177,0.12280701754385964
163,0.177,0.09774436090225563
164,0.177,0.09722222222222222
165,0.177,0.12403100775193798
166,0.177,0.0847457627118644
167,0.177,0.08823529411764706
168,0.177,0.0916030534351145
169,0.177,0.09230769230769231
170,0.177,0.10833333333333334
171,0.177,0.09401709401709402
172,0.177,0.11864406779661017
173,0.177,0.09090909090909091
174,0.177,0.0967741935483871
175,0.177,0.07317073170731707
176,0.177,0.09565217391304348
177,0.177,0.09923664122137404
178,0.177,0.14960629921259844
179,0.177,0.08029197080291971
180,0.177,0.14685314685314685
181,0.177,0.08571428571428572
182,0.177,0.12698412698412698
183,0.177,0.104
184,0.177,0.07575757575757576
185,0.177,0.07317073170731707
186,0.177,0.10236220472440945
187,0.177,0.07462686567164178
188,0.177,0.10638297872340426
189,0.177,0.06818181818181818
190,0.177,0.08870967741935484
191,0.177,0.1037037037037037
192,0.177,0.09375
193,0.177,0.08955223880597014
194,0.177,0.12
195,0.177,0.15
196,0.177,0.10077519379844961
197,0.177,0.11504424778761062
198,0.177,0.12698412698412698
199,0.177,0.14754098360655737
200,0.177,0.09375
201,0.177,0.15254237288135594
202,0.177,0.11851851851851852
203,0.177,0.23577235772357724
204,0.177,0.37142857142857144
205,0.177,0.22413793103448276
206,0.177,0.3302752293577982
207,0.177,0.46
208,0.177,0.3448275862068966
209,0.177,0.44086021505376344
210,0.177,0.36538461538461536
211,0.177,0.5106382978723404
212,0.177,0.3114754098360656
213,0.177,0.43478260869565216
214,0.177,0.2803738317757009
215,0.177,0.08148148148148149
216,0.177,0.08148148148148149
217,0.177,0.046875
218,0.177,0.017241379310344827
219,0.177,0.046153846153846156
220,0.177,0.0410958904109589
221,0.177,0.06557377049180328
222,0.177,0.014285714285714285
223,0.177,0.03333333333333333
224,0.177,0.09243697478991597
225,0.177,0.06896551724137931
135,0.178,0.08196721311475409
136,0.178,0.029411764705882353
137,0.178,0.06153846153846154
138,0.178,0.043478260869565216
139,0.178,0.05384615384615385
140,0.178,0.04477611940298507
141,0.178,0.021739130434782608
142,0.178,0.05785123966942149
143,0.178,0.058823529411764705
144,0.178,0.0625
145,0.178,0.18333333333333332
146,0.178,0.2815533980582524
147,0.178,0.40229885057471265
148,0.178,0.3177570093457944
149,0.178,0.5365853658536586
150,0.178,0.4634146341463415
151,0.178,0.4339622641509434
152,0.178,0.42857142857142855
153,0.178,0.4423076923076923
154,0.178,0.3263157894736842
155,0.178,0.3627450980392157
156,0.178,0.3191489361702128
157,0.178,0.20512820512820512
158,0.178,0.19166666666666668
159,0.178,0.15789473684210525
160,0.178,0.13846153846153847
161,0.178,0.1076923076923077
162,0.178,0.11428571428571428
163,0.178,0.0948905109489051
164,0.178,0.13114754098360656
165,0.178,0.10569105691056911
166,0.178,0.057971014492753624
167,0.178,0.109375
168,0.178,0.07317073170731707
169,0.178,0.12781954887218044
170,0.178,0.1092436974789916
171,0.178,0.08029197080291971
172,0.178,0.09859154929577464
173,0.178,0.11214953271028037
174,0.178,0.06557377049180328
175,0.178,0.07352941176470588
176,0.178,0.10144927536231885
177,0.178,0.07936507936507936
178,0.178,0.15
179,0.178,0.08148148148148149
180,0.178,0.088
181,0.178,0.14754098360655737
182,0.178,0.12396694214876033
183,0.178,0.11428571428571428
184,0.178,0.07317073170731707
185,0.178,0.07317073170731707
186,0.178,0.07936507936507936
187,0.178,0.12195121951219512
188,0.178,0.1206896551724138
189,0.178,0.09523809523809523
190,0.178,0.07575757575757576
191,0.178,0.07462686567164178
192,0.178,0.088
193,0.178,0.072
194,0.178,0.051094890510948905
195,0.178,0.1532258064516129
196,0.178,0.09259259259259259
197,0.178,0.09923664122137404
198,0.178,0.09375
199,0.178,0.09352517985611511
200,0.178,0.15702479338842976
201,0.178,0.10909090909090909
202,0.178,0.1206896551724138
203,0.178,0.17647058823529413
204,0.178,0.21951219512195122
205,0.178,0.3076923076923077
206,0.178,0.2761904761904762
207,0.178,0.3333333333333333
208,0.178,0.5568181818181818
209,0.178,0.4375
210,0.178,0.38461538461538464
211,0.178,0.5434782608695652
212,0.178,0.5714285714285714
213,0.178,0.42857142857142855
214,0.178,0.28846153846153844
215,0.178,0.22641509433962265
216,0.178,0.13445378151260504
217,0.178,0.025210084033613446
218,0.178,0.07042253521126761
219,0.178,0.034482758620689655
220,0.178,0.04411764705882353
221,0.178,0.05426356589147287
222,0.178,0.09219858156028368
223,0.178,0.03496503496503497
224,0.178,0.02142857142857143
225,0.178,0.008403361344537815
135,0.179,0.09836065573770492
136,0.179,0.06557377049180328
137,0.179,0.06976744186046512
138,0.179,0.016129032258064516
139,0.179,0.047619047619047616
140,0.179,0.028985507246376812
141,0.179,0.0625
142,0.179,0.04411764705882353
143,0.179,0.051470588235294115
144,0.179,0.1
145,0.179,0.18181818181818182
146,0.179,0.45454545454545453
147,0.179,0.45652173913043476
148,0.179,0.47058823529411764
149,0.179,0.4
150,0.179,0.5416666666666666
151,0.179,0.4489795918367347
152,0.179,0.43564356435643564
153,0.179,0.2912621359223301
154,0.179,0.3904761904761905
155,0.179,0.4583333333333333
156,0.179,0.29292929292929293
157,0.179,0.16129032258064516
158,0.179,0.14960629921259844
159,0.179,0.19327731092436976
160,0.179,0.15748031496062992
161,0.179,0.08955223880597014
162,0.179,0.12
163,0.179,0.13636363636363635
164,0.179,0.14754098360655737
165,0.179,0.10144927536231885
166,0.179,0.14960629921259844
167,0.179,0.06086956521739131
168,0.179,0.06944444444444445
169,0.179,0.09090909090909091
170,0.179,0.1504424778761062
171,0.179,0.07352941176470588
172,0.179,0.06766917293233082
173,0.179,0.1297709923664122
174,0.179,0.06474820143884892
175,0.179,0.08527131782945736
176,0.179,0.13559322033898305
177,0.179,0.11627906976744186
178,0.179,0.07407407407407407
179,0.179,0.06976744186046512
180,0.179,0.08396946564885496
181,0.179,0.0948905109489051
182,0.179,0.09565217391304348
183,0.179,0.06569343065693431
184,0.179,0.08270676691729323
185,0.179,0.13178294573643412
186,0.179,0.0743801652892562
187,0.179,0.06060606060606061
188,0.179,0.061068702290076333
189,0.179,0.16129032258064516
190,0.179,0.08928571428571429
191,0.179,0.07563025210084033
192,0.179,0.08064516129032258
193,0.179,0.1111111111111111
194,0.179,0.04065040650406504
195,0.179,0.08527131782945736
196,0.179,0.10077519379844961
197,0.179,0.1297709923664122
198,0.179,0.1015625
199,0.179,0.08547008547008547
200,0.179,0.1076923076923077
201,0.179,0.12698412698412698
202,0.179,0.08264462809917356
203,0.179,0.26126126126126126
204,0.179,0.3069306930693069
205,0.179,0.31958762886597936
206,0.179,0.4017857142857143
207,0.179,0.41414141414141414
208,0.179,0.44
209,0.179,0.45454545454545453
210,0.179,0.4583333333333333
211,0.179,0.40540540540540543
212,0.179,0.5531914893617021
213,0.179,0.5368421052631579
214,0.179,0.3577981651376147
215,0.179,0.20353982300884957
216,0.179,0.1111111111111111
217,0.179,0.08064516129032258
218,0.179,0.041666666666666664
219,0.179,0.04132231404958678
220,0.179,0.05970149253731343
221,0.179,0.031746031746031744
222,0.179,0.051094890510948905
223,0.179,0.04411764705882353
224,0.179,0.09375
225,0.179,0.04201680672268908
135,0.180,0.04201680672268908
136,0.180,0.05673758865248227
137,0.180,0.07086614173228346
138,0.180,0.07692307692307693
139,0.180,0.058823529411764705
140,0.180,0.06870229007633588
141,0.180,0.0673076923076923
142,0.180,0.057971014492753624
143,0.180,0.08661417322834646
144,0.180,0.12
145,0.180,0.2
146,0.180,0.3979591836734694
147,0.180,0.32038834951456313
148,0.180,0.39
149,0.180,0.49473684210526314
150,0.180,0.5333333333333333
151,0.180,0.41304347826086957
152,0.180,0.4
153,0.180,0.3978494623655914
154,0.180,0.3394495412844037
155,0.180,0.28440366972477066
156,0.180,0.2605042016806723
157,0.180,0.20930232558139536
158,0.180,0.08759124087591241
159,0.180,0.11278195488721804
160,0.180,0.08661417322834646
161,0.180,0.14074074074074075
162,0.180,0.08870967741935484
163,0.180,0.1282051282051282
164,0.180,0.0967741935483871
165,0.180,0.15873015873015872
166,0.180,0.10948905109489052
167,0.180,0.12280701754385964
168,0.180,0.09352517985611511
169,0.180,0.16666666666666666
170,0.180,0.11450381679389313
171,0.180,0.10077519379844961
172,0.180,0.0625
173,0.180,0.08148148148148149
174,0.180,0.09285714285714286
175,0.180,0.07692307692307693
176,0.180,0.06896551724137931
177,0.180,0.16279069767441862
178,0.180,0.11320754716981132
179,0.180,0.1111111111111111
180,0.180,0.1079136690647482
181,0.180,0.08823529411764706
182,0.180,0.07692307692307693
183,0.180,0.09565217391304348
184,0.180,0.12605042016806722
185,0.180,0.11450381679389313
186,0.180,0.1016949152542373
187,0.180,0.06060606060606061
188,0.180,0.02666666666666667
189,0.180,0.06493506493506493
190,0.180,0.1016949152542373
191,0.180,0.09722222222222222
192,0.180,0.0948905109489051
193,0.180,0.1111111111111111
194,0.180,0.07258064516129033
195,0.180,0.12903225806451613
196,0.180,0.09375
197,0.180,0.1076923076923077
198,0.180,0.1016949152542373
199,0.180,0.12121212121212122
200,0.180,0.136
201,0.180,0.07692307692307693
202,0.180,0.18584070796460178
203,0.180,0.1111111111111111
204,0.180,0.2857142857142857
205,0.180,0.23636363636363636
206,0.180,0.2773109243697479
207,0.180,0.3269230769230769
208,0.180,0.3888888888888889
209,0.180,0.32608695652173914
210,0.180,0.4444444444444444
211,0.180,0.46
212,0.180,0.5098039215686274
213,0.180,0.37373737373737376
214,0.180,0.46938775510204084
215,0.180,0.16279069767441862
216,0.180,0.12698412698412698
217,0.180,0.0851063829787234
218,0.180,0.03937007874015748
219,0.180,0.029850746268656716
220,0.180,0.050359712230215826
221,0.180,0.07563025210084033
222,0.180,0.03278688524590164
223,0.180,0.09090909090909091
224,0.180,0.041666666666666664
225,0.180,0.047619047619047616
135,0.181,0.031746031746031744
136,0.181,0.06153846153846154
137,0.181,0.09523809523809523
138,0.181,0.034482758620689655
139,0.181,0.05982905982905983
140,0.181,0.028985507246376812
141,0.181,0.029197080291970802
142,0.181,0.044642857142857144
143,0.181,0.07563025210084033
144,0.181,0.152
145,0.181,0.21296296296296297
146,0.181,0.5208333333333334
147,0.181,0.4158415841584158
148,0.181,0.42592592592592593
149,0.181,0.37383177570093457
150,0.181,0.45098039215686275
151,0.181,0.45263157894736844
152,0.181,0.4105263157894737
153,0.181,0.3333333333333333
154,0.181,0.24324324324324326
155,0.181,0.25
156,0.181,0.20168067226890757
157,0.181,0.11278195488721804
158,0.181,0.13559322033898305
159,0.181,0.14782608695652175
160,0.181,0.10294117647058823
161,0.181,0.15873015873015872
162,0.181,0.10236220472440945
163,0.181,0.15555555555555556
164,0.181,0.12403100775193798
165,0.181,0.11811023622047244
166,0.181,0.1588785046728972
167,0.181,0.058823529411764705
168,0.181,0.03937007874015748
169,0.181,0.125
170,0.181,0.1044776119402985
171,0.181,0.09375
172,0.181,0.05263157894736842
173,0.181,0.08270676691729323
174,0.181,0.060810810810810814
175,0.181,0.05426356589147287
176,0.181,0.08029197080291971
177,0.181,0.06666666666666667
178,0.181,0.06930693069306931
179,0.181,0.04895104895104895
180,0.181,0.08759124087591241
181,0.181,0.06060606060606061
182,0.181,0.11627906976744186
183,0.181,0.10294117647058823
184,0.181,0.08148148148148149
185,0.181,0.09433962264150944
186,0.181,0.0743801652892562
187,0.181,0.1016949152542373
188,0.181,0.08823529411764706
189,0.181,0.0948905109489051
190,0.181,0.0873015873015873
191,0.181,0.08396946564885496
192,0.181,0.07575757575757576
193,0.181,0.07692307692307693
194,0.181,0.09482758620689655
195,0.181,0.09448818897637795
196,0.181,0.14285714285714285
197,0.181,0.10077519379844961
198,0.181,0.11888111888111888
199,0.181,0.05384615384615385
200,0.181,0.13432835820895522
201,0.181,0.15126050420168066
202,0.181,0.08870967741935484
203,0.181,0.23076923076923078
204,0.181,0.21951219512195122
205,0.181,0.22413793103448276
206,0.181,0.3076923076923077
207,0.181,0.38
208,0.181,0.4563106796116505
209,0.181,0.42592592592592593
210,0.181,0.48148148148148145
211,0.181,0.37
212,0.181,0.5172413793103449
213,0.181,0.5116279069767442
214,0.181,0.39805825242718446
215,0.181,0.22123893805309736
216,0.181,0.14049586776859505
217,0.181,0.08955223880597014
218,0.181,0.023622047244094488
219,0.181,0.03333333333333333
220,0.181,0.02877697841726619
221,0.181,0.05
222,0.181,0.05426356589147287
223,0.181,0.05185185185185185
224,0.181,0.05970149253731343
225,0.181,0.08256880733944955
135,0.182,0.06557377049180328
136,0.182,0.024
137,0.182,0.04065040650406504
138,0.182,0.08270676691729323
139,0.182,0.05511811023622047
140,0.182,0.047244094488188976
141,0.182,0.06976744186046512
142,0.182,0.050359712230215826
143,0.182,0.08264462809917356
144,0.182,0.17272727272727273
145,0.182,0.2972972972972973
146,0.182,0.4725274725274725
147,0.182,0.37142857142857144
148,0.182,0.5
149,0.182,0.5058823529411764
150,0.182,0.35185185185185186
151,0.182,0.2972972972972973
152,0.182,0.4489795918367347
153,0.182,0.37735849056603776
154,0.182,0.23076923076923078
155,0.182,0.2872340425531915
156,0.182,0.15384615384615385
157,0.182,0.1092436974789916
158,0.182,0.16363636363636364
159,0.182,0.13114754098360656
160,0.182,0.10606060606060606
161,0.182,0.10606060606060606
162,0.182,0.14516129032258066
163,0.182,0.152
164,0.182,0.07692307692307693
165,0.182,0.12195121951219512
166,0.182,0.07801418439716312
167,0.182,0.10077519379844961
168,0.182,0.078125
169,0.182,0.104
170,0.182,0.08955223880597014
171,0.182,0.07246376811594203
172,0.182,0.12698412698412698
173,0.182,0.04827586206896552
174,0.182,0.1048951048951049
175,0.182,0.096
176,0.182,0.1171875
177,0.182,0.06766917293233082
178,0.182,0.10344827586206896
179,0.182,0.08955223880597014
180,0.182,0.08130081300813008
181,0.182,0.09230769230769231
182,0.182,0.09523809523809523
183,0.182,0.04827586206896552
184,0.182,0.11475409836065574
185,0.182,0.07936507936507936
186,0.182,0.08396946564885496
187,0.182,0.05185185185185185
188,0.182,0.0625
189,0.182,0.08270676691729323
190,0.182,0.06870229007633588
191,0.182,0.06766917293233082
192,0.182,0.050359712230215826
193,0.182,0.07042253521126761
194,0.182,0.05185185185185185
195,0.182,0.12195121951219512
196,0.182,0.08270676691729323
197,0.182,0.1171875
198,0.182,0.09352517985611511
199,0.182,0.05785123966942149
200,0.182,0.12903225806451613
201,0.182,0.1076923076923077
202,0.182,0.12698412698412698
203,0.182,0.15315315315315314
204,0.182,0.22522522522522523
205,0.182,0.3103448275862069
206,0.182,0.3711340206185567
207,0.182,0.3114754098360656
208,0.182,0.40404040404040403
209,0.182,0.41935483870967744
210,0.182,0.5111111111111111
211,0.182,0.38317757009345793
212,0.182,0.48148148148148145
213,0.182,0.3473684210526316
214,0.182,0.5
215,0.182,0.2765957446808511
216,0.182,0.1037037037037037
217,0.182,0.08196721311475409
218,0.182,0.06153846153846154
219,0.182,0.033112582781456956
220,0.182,0.03546099290780142
221,0.182,0.0625
222,0.182,0.04504504504504504
223,0.182,0.06976744186046512
224,0.182,0.045454545454545456
225,0.182,0.045454545454545456
135,0.183,0.05555555555555555
136,0.183,0.10606060606060606
137,0.183,0.0743801652892562
138,0.183,0.043478260869565216
139,0.183,0.057971014492753624
140,0.183,0.07913669064748201
141,0.183,0.04918032786885246
142,0.183,0.041379310344827586
143,0.183,0.06837606837606838
144,0.183,0.19642857142857142
145,0.183,0.35294117647058826
146,0.183,0.36
147,0.183,0.4056603773584906
148,0.183,0.4148936170212766
149,0.183,0.45454545454545453
150,0.183,0.375
151,0.183,0.38613861386138615
152,0.183,0.43434343434343436
153,0.183,0.4807692307692308
154,0.183,0.3592233009708738
155,0.183,0.2033898305084746
156,0.183,0.18803418803418803
157,0.183,0.1111111111111111
158,0.183,0.11504424778761062
159,0.183,0.12
160,0.183,0.15178571428571427
161,0.183,0.109375
162,0.183,0.11475409836065574
163,0.183,0.08661417322834646
164,0.183,0.08527131782945736
165,0.183,0.06870229007633588
166,0.183,0.07801418439716312
167,0.183,0.08270676691729323
168,0.183,0.08870967741935484
169,0.183,0.08695652173913043
170,0.183,0.04861111111111111
171,0.183,0.045112781954887216
172,0.183,0.08064516129032258
173,0.183,0.109375
174,0.183,0.051094890510948905
175,0.183,0.08064516129032258
176,0.183,0.09302325581395349
177,0.183,0.06451612903225806
178,0.183,0.0967741935483871
179,0.183,0.1111111111111111
180,0.183,0.09401709401709402
181,0.183,0.12307692307692308
182,0.183,0.13636363636363635
183,0.183,0.06153846153846154
184,0.183,0.05343511450381679
185,0.183,0.078125
186,0.183,0.13008130081300814
187,0.183,0.07894736842105263
188,0.183,0.08527131782945736
189,0.183,0.04827586206896552
190,0.183,0.09558823529411764
191,0.183,0.10810810810810811
192,0.183,0.078125
193,0.183,0.06451612903225806
194,0.183,0.03937007874015748
195,0.183,0.06569343065693431
196,0.183,0.07407407407407407
197,0.183,0.11666666666666667
198,0.183,0.1223021582733813
199,0.183,0.08527131782945736
200,0.183,0.2222222222222222
201,0.183,0.09836065573770492
202,0.183,0.06666666666666667
203,0.183,0.1044776119402985
204,0.183,0.23728813559322035
205,0.183,0.3557692307692308
206,0.183,0.34
207,0.183,0.3157894736842105
208,0.183,0.37142857142857144
209,0.183,0.3854166666666667
210,0.183,0.4791666666666667
211,0.183,0.4782608695652174
212,0.183,0.5714285714285714
213,0.183,0.4666666666666667
214,0.183,0.5151515151515151
215,0.183,0.29411764705882354
216,0.183,0.23636363636363636
217,0.183,0.11475409836065574
218,0.183,0.04861111111111111
219,0.183,0.058823529411764705
220,0.183,0.05223880597014925
221,0.183,0.06976744186046512
222,0.183,0.06779661016949153
223,0.183,0.05263157894736842
224,0.183,0.06153846153846154
225,0.183,0.06870229007633588
135,0.184,0.05426356589147287
136,0.184,0.05785123966942149
137,0.184,0.08333333333333333
138,0.184,0.03816793893129771
139,0.184,0.05426356589147287
140,0.184,0.030534351145038167
141,0.184,0.045454545454545456
142,0.184,0.03937007874015748
143,0.184,0.12173913043478261
144,0.184,0.23636363636363636
145,0.184,0.3888888888888889
146,0.184,0.47368421052631576
147,0.184,0.4857142857142857
148,0.184,0.48314606741573035
149,0.184,0.5051546391752577
150,0.184,0.4672897196261682
151,0.184,0.42452830188679247
152,0.184,0.42857142857142855
153,0.184,0.3137254901960784
154,0.184,0.34513274336283184
155,0.184,0.3577981651376147
156,0.184,0.1206896551724138
157,0.184,0.17647058823529413
158,0.184,0.08955223880597014
159,0.184,0.13333333333333333
160,0.184,0.09923664122137404
161,0.184,0.09558823529411764
162,0.184,0.1044776119402985
163,0.184,0.1111111111111111
164,0.184,0.14285714285714285
165,0.184,0.07936507936507936
166,0.184,0.10743801652892562
167,0.184,0.10294117647058823
168,0.184,0.05333333333333334
169,0.184,0.07482993197278912
170,0.184,0.05970149253731343
171,0.184,0.11475409836065574
172,0.184,0.096
173,0.184,0.04
174,0.184,0.049586776859504134
175,0.184,0.09448818897637795
176,0.184,0.104
177,0.184,0.043478260869565216
178,0.184,0.09230769230769231
179,0.184,0.07692307692307693
180,0.184,0.09090909090909091
181,0.184,0.07801418439716312
182,0.184,0.09230769230769231
183,0.184,0.07462686567164178
184,0.184,0.08064516129032258
185,0.184,0.13008130081300814
186,0.184,0.043478260869565216
187,0.184,0.08450704225352113
188,0.184,0.04964539007092199
189,0.184,0.08661417322834646
190,0.184,0.11764705882352941
191,0.184,0.12121212121212122
192,0.184,0.09836065573770492
193,0.184,0.078125
194,0.184,0.07042253521126761
195,0.184,0.12195121951219512
196,0.184,0.13846153846153847
197,0.184,0.104
198,0.184,0.1016949152542373
199,0.184,0.13636363636363635
200,0.184,0.12307692307692308
201,0.184,0.12396694214876033
202,0.184,0.08695652173913043
203,0.184,0.08461538461538462
204,0.184,0.19298245614035087
205,0.184,0.2605042016806723
206,0.184,0.30357142857142855
207,0.184,0.3469387755102041
208,0.184,0.4
209,0.184,0.4157303370786517
210,0.184,0.37142857142857144
211,0.184,0.3469387755102041
212,0.184,0.40816326530612246
213,0.184,0.44
214,0.184,0.36470588235294116
215,0.184,0.43137254901960786
216,0.184,0.21739130434782608
217,0.184,0.0782608695652174
218,0.184,0.03424657534246575
219,0.184,0.08270676691729323
220,0.184,0.022222222222222223
221,0.184,0.045454545454545456
222,0.184,0.05714285714285714
223,0.184,0.04838709677419355
224,0.184,0.07317073170731707
225,0.184,0.04838709677419355
135,0.185,0.07563025210084033
136,0.185,0.05303030303030303
137,0.185,0.051094890510948905
138,0.185,0.028169014084507043
139,0.185,0.06504065040650407
140,0.185,0.05303030303030303
141,0.185,0.0782608695652174
142,0.185,0.056910569105691054
143,0.185,0.08661417322834646
144,0.185,0.2032520325203252
145,0.185,0.4444444444444444
146,0.185,0.40425531914893614
147,0.185,0.43137254901960786
148,0.185,0.3644859813084112
149,0.185,0.33962264150943394
150,0.185,0.391304347826087
151,0.185,0.4772727272727273
152,0.185,0.4166666666666667
153,0.185,0.2903225806451613
154,0.185,0.3333333333333333
155,0.185,0.2702702702702703
156,0.185,0.1826086956521739
157,0.185,0.07936507936507936
158,0.185,0.18584070796460178
159,0.185,0.07751937984496124
160,0.185,0.11764705882352941
161,0.185,0.07575757575757576
162,0.185,0.16535433070866143
163,0.185,0.10236220472440945
164,0.185,0.10743801652892562
165,0.185,0.08695652173913043
166,0.185,0.11267605633802817
167,0.185,0.13432835820895522
168,0.185,0.104
169,0.185,0.05714285714285714
170,0.185,0.104
171,0.185,0.10294117647058823
172,0.185,0.08270676691729323
173,0.185,0.07317073170731707
174,0.185,0.0390625
175,0.185,0.05185185185185185
176,0.185,0.09090909090909091
177,0.185,0.08955223880597014
178,0.185,0.09774436090225563
179,0.185,0.07042253521126761
180,0.185,0.024
181,0.185,0.05511811023622047
182,0.185,0.08571428571428572
183,0.185,0.10077519379844961
184,0.185,0.07575757575757576
185,0.185,0.088
186,0.185,0.056
187,0.185,0.1076923076923077
188,0.185,0.06349206349206349
189,0.185,0.04580152671755725
190,0.185,0.06870229007633588
191,0.185,0.06666666666666667
192,0.185,0.12408759124087591
193,0.185,0.07042253521126761
194,0.185,0.11278195488721804
195,0.185,0.1
196,0.185,0.09302325581395349
197,0.185,0.09352517985611511
198,0.185,0.13385826771653545
199,0.185,0.1504424778761062
200,0.185,0.10569105691056911
201,0.185,0.12903225806451613
202,0.185,0.16071428571428573
203,0.185,0.10714285714285714
204,0.185,0.136
205,0.185,0.2857142857142857
206,0.185,0.21951219512195122
207,0.185,0.2571428571428571
208,0.185,0.3979591836734694
209,0.185,0.5
210,0.185,0.37373737373737376
211,0.185,0.3939393939393939
212,0.185,0.46
213,0.185,0.47572815533980584
214,0.185,0.5578947368421052
215,0.185,0.31868131868131866
216,0.185,0.21100917431192662
217,0.185,0.07575757575757576
218,0.185,0.06521739130434782
219,0.185,0.04065040650406504
220,0.185,0.05172413793103448
221,0.185,0.06766917293233082
222,0.185,0.03875968992248062
223,0.185,0.06923076923076923
224,0.185,0.042735042735042736
225,0.185,0.046875
135,0.186,0.04411764705882353
136,0.186,0.06666666666666667
137,0.186,0.06569343065693431
138,0.186,0.07017543859649122
139,0.186,0.03278688524590164
140,0.186,0.04201680672268908
141,0.186,0.04918032786885246
142,0.186,0.05
143,0.186,0.2032520325203252
144,0.186,0.2857142857142857
145,0.186,0.4639175257731959
146,0.186,0.425531914893617
147,0.186,0.6341463414634146
148,0.186,0.5632183908045977
149,0.186,0.43
150,0.186,0.37142857142857144
151,0.186,0.4020618556701031
152,0.186,0.4065934065934066
153,0.186,0.33962264150943394
154,0.186,0.32038834951456313
155,0.186,0.2037037037037037
156,0.186,0.12605042016806722
157,0.186,0.09375
158,0.186,0.09923664122137404
159,0.186,0.09917355371900827
160,0.186,0.07482993197278912
161,0.186,0.11450381679389313
162,0.186,0.10606060606060606
163,0.186,0.08943089430894309
164,0.186,0.09090909090909091
165,0.186,0.10526315789473684
166,0.186,0.08396946564885496
167,0.186,0.078125
168,0.186,0.09219858156028368
169,0.186,0.0948905109489051
170,0.186,0.10483870967741936
171,0.186,0.08196721311475409
172,0.186,0.048
173,0.186,0.08928571428571429
174,0.186,0.0379746835443038
175,0.186,0.07142857142857142
176,0.186,0.058823529411764705
177,0.186,0.08396946564885496
178,0.186,0.046153846153846156
179,0.186,0.11627906976744186
180,0.186,0.08029197080291971
181,0.186,0.06976744186046512
182,0.186,0.08396946564885496
183,0.186,0.07563025210084033
184,0.186,0.10743801652892562
185,0.186,0.04411764705882353
186,0.186,0.07563025210084033
187,0.186,0.09649122807017543
188,0.186,0.09090909090909091
189,0.186,0.06870229007633588
190,0.186,0.08196721311475409
191,0.186,0.03125
192,0.186,0.06206896551724138
193,0.186,0.07142857142857142
194,0.186,0.125
195,0.186,0.072992700729927
196,0.186,0.10743801652892562
197,0.186,0.10743801652892562
198,0.186,0.10144927536231885
199,0.186,0.15789473684210525
200,0.186,0.12962962962962962
201,0.186,0.07692307692307693
202,0.186,0.11564625850340136
203,0.186,0.13953488372093023
204,0.186,0.10833333333333334
205,0.186,0.24561403508771928
206,0.186,0.2222222222222222
